1,18.02,1.39,0,0,0
2,23.82,1.39,0,0,0
3,26.32,1.39,0,0,0
4,28.82,1.39,0,0,0
5,31.32,1.39,0,0,0
6,33.82,1.39,0,0,0
7,36.32,1.39,0,0,0
8,38.82,1.39,0,0,0
9,41.32,1.39,0,0,0
10,43.82,1.39,0,0,0
11,46.32,1.39,0,0,0
12,48.82,1.39,0,0,0
13,51.32,1.39,0,0,0
14,53.82,1.39,0,0,0
15,56.32,1.39,0,0,0
16,58.82,1.39,0,0,0
17,61.32,1.39,0,0,0
18,63.82,1.39,0,0,0
19,66.72,1.39,0,0,0
20,69.22,1.4,0,0,0
21,71.72,1.41,0,0,0
22,74.22,1.42,0,0,0
23,76.72,1.43,0,0,0
24,79.22,1.45,0,0,0
25,81.72,1.46,0,0,0
26,84.22,1.47,0,0,0
27,86.72,1.48,0,0,0
28,89.22,1.49,0,0,0
29,91.72,1.51,0,0,0
30,94.22,1.52,0,0,0
31,96.72,1.53,0,0,0
32,99.22,1.54,0,0,0
33,101.72,1.55,0,0,0
34,104.22,1.57,0,0,0
35,107.97,1.59,0,0,0
37,114.27,1.49,0,0,0
38,116.77,1.49,0,0,0
39,119.27,1.49,0,0,0
40,121.77,1.49,0,0,0
41,124.27,1.49,0,0,0
42,126.77,1.49,0,0,0
43,129.27,1.49,0,0,0
44,131.77,1.49,0,0,0
45,134.27,1.49,0,0,0
46,136.77,1.49,0,0,0
47,139.27,1.49,0,0,0
48,141.77,1.49,0,0,0
49,144.27,1.49,0,0,0
50,146.77,1.49,0,0,0
51,149.27,1.49,0,0,0
52,151.77,1.49,0,0,0
55,161.35,1.13,0,0,0
56,163.94,1.29,0,stop,0
57,166.67,1.03,0,0,0
58,169.16,1.12,0,0,0
59,171.66,1.21,0,0,0
60,174.16,1.31,0,0,0
61,177.62,1.44,0,0,0
64,185.12,1.33,0,0,0
65,187.62,1.3,0,0,0
66,190.12,1.27,0,0,0
67,192.62,1.23,0,0,0
68,195.12,1.2,0,0,0
69,197.62,1.16,0,0,0
70,200.11,1.13,0,0,0
71,202.61,1.1,0,0,0
72,205.11,1.06,0,0,0
73,207.61,1.03,0,0,0
74,210.11,0.99,0,0,0
75,212.61,0.96,0,0,0
76,215.11,0.93,0,0,0
77,217.61,0.89,0,0,0
78,220.11,0.86,0,0,0
79,222.61,0.82,0,0,0
80,225.11,0.79,0,0,0
81,229.12,0.74,0,0,0
82,231.62,0.75,0,0,0
83,234.12,0.77,0,0,0
84,236.62,0.78,0,0,0
85,239.12,0.8,0,0,0
86,241.62,0.81,0,0,0
87,244.12,0.83,0,0,0
88,246.62,0.85,0,0,0
89,249.12,0.86,0,0,0
92,257.57,0.4,0,0,0
93,260.07,0.4,0,0,0
94,262.57,0.41,0,0,0
95,265.07,0.41,0,0,0
96,267.57,0.42,0,0,0
97,270.07,0.42,0,0,0
98,272.57,0.43,0,0,0
99,275.07,0.43,0,0,0
100,277.57,0.44,0,0,0
101,280.07,0.44,0,0,0
102,282.57,0.45,0,0,0
103,285.07,0.46,0,0,0
104,287.57,0.46,0,0,0
105,290.07,0.47,0,0,0
106,292.57,0.47,0,0,0
107,295.07,0.48,0,0,0
108,298.57,0.49,0,0,0
109,300.97,-0.21,0,0,0
112,303.44,-0.64,0,stopandchangemap,AA_3
